accession_version	isolate	locus	primary_accession
ASZ84303.1	87203_Chicken_Italy_2015	ASZ84303	ASZ84303
ASZ84302.1	86660_Chicken_Italy_2014	ASZ84302	ASZ84302
ASZ84301.1	77015_Chicken_Italy_2015	ASZ84301	ASZ84301
ASZ84300.1	77015-2_Chicken_Italy_2015	ASZ84300	ASZ84300
ASZ84299.1	77015-1_Chicken_Italy_2015	ASZ84299	ASZ84299
ASZ84298.1	70014_Chicken_Italy_2014	ASZ84298	ASZ84298
ASZ84297.1	69957_Chicken_Italy_2015	ASZ84297	ASZ84297
ASZ84296.1	50277_Chicken_Italy_2014	ASZ84296	ASZ84296
ASZ84295.1	48365_Chicken_Italy_2015	ASZ84295	ASZ84295
ASZ84294.1	40481_Chicken_Italy_2015	ASZ84294	ASZ84294
ASZ84293.1	277813_Chicken_Italy_2013	ASZ84293	ASZ84293
ASZ84292.1	271679_Chicken_Italy_2015	ASZ84292	ASZ84292
ASZ84291.1	266976_Chicken_Italy_2014	ASZ84291	ASZ84291
ASZ84290.1	255188_Chicken_Italy_2015	ASZ84290	ASZ84290
ASZ84289.1	250648_Chicken_Italy_2015	ASZ84289	ASZ84289
ASZ84288.1	241515_Chicken_Italy_2014	ASZ84288	ASZ84288
ASZ84287.1	224761_Chicken_Italy_2015	ASZ84287	ASZ84287
ASZ84286.1	223353_Chicken_Italy_2015	ASZ84286	ASZ84286
ASZ84285.1	207404_Chicken_Italy_2014	ASZ84285	ASZ84285
ASZ84284.1	207404-2_Chicken_Italy_2014	ASZ84284	ASZ84284
ASZ84283.1	206189_Chicken_Italy_2015	ASZ84283	ASZ84283
ASZ84282.1	204374_Chicken_Italy_2015	ASZ84282	ASZ84282
ASZ84281.1	179685_Chicken_Italy_2015	ASZ84281	ASZ84281
ASZ84280.1	173375_Chicken_Italy_2015	ASZ84280	ASZ84280
ASZ84279.1	17088_Chicken_Italy_2013	ASZ84279	ASZ84279
ASZ84278.1	165581_Chicken_Italy_2015	ASZ84278	ASZ84278
ASZ84277.1	165462_Chicken_Italy_2015	ASZ84277	ASZ84277
ASZ84276.1	165460_Chicken_Italy_2015	ASZ84276	ASZ84276
ASZ84275.1	165453_Chicken_Italy_2015	ASZ84275	ASZ84275
ASZ84274.1	165443_Chicken_Italy_2015	ASZ84274	ASZ84274
ASZ84273.1	165410_Chicken_Italy_2015	ASZ84273	ASZ84273
ASZ84272.1	159588_Chicken_Italy_2015	ASZ84272	ASZ84272
ASZ84271.1	159587_Chicken_Italy_2015	ASZ84271	ASZ84271
ASZ84270.1	157040_Chicken_Italy_2015	ASZ84270	ASZ84270
ASZ84269.1	154080_Chicken_Italy_2015	ASZ84269	ASZ84269
ASZ84268.1	149342_Chicken_Italy_2015	ASZ84268	ASZ84268
ASZ84267.1	146449_Chicken_Italy_2015	ASZ84267	ASZ84267
ASZ84266.1	105433_Chicken_Italy_2015	ASZ84266	ASZ84266
ASZ84265.1	105441_Chicken_Italy_2015	ASZ84265	ASZ84265
ASZ84264.1	107048_Chicken_Italy_2015	ASZ84264	ASZ84264
ASZ84263.1	107063_Chicken_Italy_2015	ASZ84263	ASZ84263
ASZ84262.1	108390_Chicken_Italy_2015	ASZ84262	ASZ84262
ASZ84261.1	10907_Chicken_Italy_2015	ASZ84261	ASZ84261
ASZ84260.1	111313_Chicken_Italy_2015	ASZ84260	ASZ84260
ASZ84259.1	111319_Chicken_Italy_2015	ASZ84259	ASZ84259
ASZ84258.1	111334_Chicken_Italy_2015	ASZ84258	ASZ84258
ASZ84257.1	115072_Chicken_Italy_2014	ASZ84257	ASZ84257
ASZ84256.1	115382_Chicken_Italy_2015	ASZ84256	ASZ84256
ASZ84255.1	115385_Chicken_Italy_2015	ASZ84255	ASZ84255
ASZ84254.1	115391_Chicken_Italy_2015	ASZ84254	ASZ84254
ASZ84253.1	117277_Chicken_Italy_2015	ASZ84253	ASZ84253
ASZ84252.1	121209_Chicken_Italy_2013	ASZ84252	ASZ84252
ASZ84251.1	121215_Chicken_Italy_2013	ASZ84251	ASZ84251
ASZ84250.1	121597_Chicken_Italy_2013	ASZ84250	ASZ84250
ASZ84249.1	122947_Chicken_Italy_2015	ASZ84249	ASZ84249
ASZ84248.1	125993_Chicken_Italy_2015	ASZ84248	ASZ84248
ASZ84247.1	126051_Chicken_Italy_2015	ASZ84247	ASZ84247
ASZ84246.1	132851_Chicken_Italy_2015	ASZ84246	ASZ84246
ASZ84245.1	132854_Chicken_Italy_2015	ASZ84245	ASZ84245
ASZ84244.1	133725_Chicken_Italy_2015	ASZ84244	ASZ84244
ASZ84243.1	135843_Chicken_Italy_2015	ASZ84243	ASZ84243
ASZ84242.1	137195_Chicken_Italy_2015	ASZ84242	ASZ84242
ASZ84241.1	139009_Chicken_Italy_2015	ASZ84241	ASZ84241
ASZ84240.1	139645_Chicken_Italy_2015	ASZ84240	ASZ84240
ASZ84239.1	142696_Chicken_Italy_2013	ASZ84239	ASZ84239
ASZ84238.1	143735_Chicken_Italy_2015	ASZ84238	ASZ84238
ASZ84237.1	143760_Chicken_Italy_2015	ASZ84237	ASZ84237
ASZ84236.1	146387_Chicken_Italy_2014	ASZ84236	ASZ84236
ASZ84235.1	84056_Chicken_Italy_2015	ASZ84235	ASZ84235
ASZ84234.1	73291_Chicken_Italy_2015	ASZ84234	ASZ84234
ASZ84233.1	70148_Chicken_Italy_2015	ASZ84233	ASZ84233
ASZ84232.1	61627_Chicken_Italy_2015	ASZ84232	ASZ84232
ASZ84231.1	6131_Chicken_Italy_2015	ASZ84231	ASZ84231
ASZ84230.1	6113_Chicken_Italy_2015	ASZ84230	ASZ84230
ASZ84229.1	55510_Chicken_Italy_2015	ASZ84229	ASZ84229
ASZ84228.1	53163_Chicken_Italy_2015	ASZ84228	ASZ84228
ASZ84227.1	52837_Chicken_Italy_2014	ASZ84227	ASZ84227
ASZ84226.1	43175_Chicken_Italy_2015	ASZ84226	ASZ84226
ASZ84225.1	38202_Chicken_Italy_2015	ASZ84225	ASZ84225
ASZ84224.1	32773-2_Chicken_Italy_2015	ASZ84224	ASZ84224
ASZ84223.1	32758_Chicken_Italy_2015	ASZ84223	ASZ84223
ASZ84222.1	208291_Chicken_Italy_2014	ASZ84222	ASZ84222
ASZ84221.1	208283_Chicken_Italy_2014	ASZ84221	ASZ84221
ASZ84220.1	14833_Chicken_Italy_2014	ASZ84220	ASZ84220
ASZ84219.1	14824_Chicken_Italy_2014	ASZ84219	ASZ84219
ASZ84218.1	147938_Chicken_Italy_2014	ASZ84218	ASZ84218
ASZ84217.1	14508_Chicken_Italy_2014	ASZ84217	ASZ84217
ASZ84216.1	283171_Chicken_Italy_2014	ASZ84216	ASZ84216
ASZ84215.1	35280_Chicken_Italy_2014	ASZ84215	ASZ84215
ASZ84214.1	206955_Chicken_Italy_2015	ASZ84214	ASZ84214
ASZ84213.1	336321_Chicken_Italy_2014	ASZ84213	ASZ84213
ASZ84212.1	304876_Chicken_Italy_2014	ASZ84212	ASZ84212
ASZ84211.1	91793_Chicken_Italy_2014	ASZ84211	ASZ84211
ASZ84210.1	213490_Chicken_Italy_2012	ASZ84210	ASZ84210
ASZ84209.1	91208_Chicken_Italy_2013	ASZ84209	ASZ84209
ASZ84208.1	148688_Chicken_Italy_2012	ASZ84208	ASZ84208
ASZ84207.1	143881_Chicken_Italy_2012	ASZ84207	ASZ84207
ASZ84206.1	136765_Chicken_Italy_2011	ASZ84206	ASZ84206
ASZ84205.1	148442_Chicken_Italy_2013	ASZ84205	ASZ84205
ASZ84204.1	189330_Chicken_Italy_2011	ASZ84204	ASZ84204
ASZ84203.1	3883_Chicken_Italy_2012	ASZ84203	ASZ84203
ASZ84202.1	3882_Chicken_Italy_2012	ASZ84202	ASZ84202
ASZ84201.1	80833_Chicken_Italy_2015	ASZ84201	ASZ84201
ASZ84200.1	322716_Chicken_Italy_2011	ASZ84200	ASZ84200
ASZ84199.1	302092_Chicken_Italy_2014	ASZ84199	ASZ84199
ASZ84198.1	23763_Chicken_Italy_2014	ASZ84198	ASZ84198
ASZ84197.1	47113_Chicken_Italy_2015	ASZ84197	ASZ84197
ASZ84196.1	243761_Chicken_Italy_2010	ASZ84196	ASZ84196
ASZ84195.1	143895_Chicken_Italy_2012	ASZ84195	ASZ84195
ASZ84194.1	43921_Chicken_Italy_2013	ASZ84194	ASZ84194
ASZ84193.1	144672_Chicken_Italy_2014	ASZ84193	ASZ84193
ASZ84192.1	134667_Chicken_Italy_2014	ASZ84192	ASZ84192
ASZ84191.1	153203_Chicken_Italy_2012	ASZ84191	ASZ84191
ASZ84190.1	236159_Chicken_Italy_2014	ASZ84190	ASZ84190
ASZ84189.1	40440_Chicken_Italy_2011	ASZ84189	ASZ84189
ASZ84188.1	209119_Chicken_Italy_2014	ASZ84188	ASZ84188
ASZ84187.1	139131_Chicken_Italy_2012	ASZ84187	ASZ84187
ASZ84186.1	79160_Chicken_Italy_2013	ASZ84186	ASZ84186
ASZ84185.1	44522_Chicken_Italy_2011	ASZ84185	ASZ84185
ASZ84184.1	322268_Chicken_Italy_2014	ASZ84184	ASZ84184
ASZ84183.1	212794_Chicken_Italy_2014	ASZ84183	ASZ84183
ASZ84182.1	239082_Chicken_Italy_2009	ASZ84182	ASZ84182
ASZ84181.1	88680_Chicken_Italy_2008	ASZ84181	ASZ84181
ASZ84180.1	286707_Chicken_Italy_2010	ASZ84180	ASZ84180
ASZ84179.1	199032_Chicken_Italy_2010	ASZ84179	ASZ84179
ASZ84178.1	93498_Chicken_Italy_2007	ASZ84178	ASZ84178
ASZ84177.1	81293_Chicken_Italy_2008	ASZ84177	ASZ84177
ASZ84176.1	243476_Chicken_Italy_2007	ASZ84176	ASZ84176
ASZ84175.1	92775_Chicken_Italy_2010	ASZ84175	ASZ84175
ASZ84174.1	244877_Chicken_Italy_2007	ASZ84174	ASZ84174
ASZ84173.1	241400_Chicken_Italy_2007	ASZ84173	ASZ84173
ASZ84172.1	121397_Chicken_Italy_2008	ASZ84172	ASZ84172
ASZ84171.1	27343_Chicken_Italy_2007	ASZ84171	ASZ84171
ASZ84170.1	282928-1_Chicken_Italy_2009	ASZ84170	ASZ84170
ASZ84169.1	76484_Chicken_Italy_2011	ASZ84169	ASZ84169
ASZ84168.1	35004_Chicken_Italy_2011	ASZ84168	ASZ84168
ASZ84167.1	54218_Chicken_Italy_2011	ASZ84167	ASZ84167
ASZ84166.1	44326_Chicken_Italy_2013	ASZ84166	ASZ84166
ASZ84165.1	160262_Chicken_Italy_2011	ASZ84165	ASZ84165
ASZ84164.1	135524_Chicken_Italy_2011	ASZ84164	ASZ84164
ASZ84163.1	135521_Chicken_Italy_2011	ASZ84163	ASZ84163
ASZ84162.1	133598_Chicken_Italy_2015	ASZ84162	ASZ84162
ASZ84161.1	120835_Chicken_Italy_2010	ASZ84161	ASZ84161
ASZ84160.1	41543_Chicken_Italy_2011	ASZ84160	ASZ84160
ASZ84159.1	326774_Chicken_Italy_2010	ASZ84159	ASZ84159
ASZ84158.1	291417_Chicken_Italy_2010	ASZ84158	ASZ84158
ASZ84157.1	206914_Chicken_Italy_2011	ASZ84157	ASZ84157
ASZ84156.1	18193_Chicken_Italy_2011	ASZ84156	ASZ84156
ASZ84155.1	16297_Chicken_Italy_2011	ASZ84155	ASZ84155
ASZ84154.1	141180_Chicken_Italy_2011	ASZ84154	ASZ84154
ASZ84153.1	124396_Chicken_Italy_2011	ASZ84153	ASZ84153
ASZ84152.1	113085_Chicken_Italy_2011	ASZ84152	ASZ84152
ASZ84151.1	109539_Chicken_Italy_2010	ASZ84151	ASZ84151
ASZ84150.1	104656_Chicken_Italy_2011	ASZ84150	ASZ84150
ASZ84149.1	20064_Chicken_Italy_2011	ASZ84149	ASZ84149
ASZ84148.1	21362_Chicken_Italy_2011	ASZ84148	ASZ84148
ASZ84147.1	84034_Chicken_Italy_2015	ASZ84147	ASZ84147
ASZ84146.1	48656_Chicken_Italy_2015	ASZ84146	ASZ84146
ASZ84145.1	40484_Chicken_Italy_2015	ASZ84145	ASZ84145
ASZ84144.1	34175_Chicken_Italy_2015	ASZ84144	ASZ84144
ASZ84143.1	41733_Chicken_Italy_2014	ASZ84143	ASZ84143
ASZ84142.1	41724_Chicken_Italy_2014	ASZ84142	ASZ84142
ASZ84141.1	208287_Chicken_Italy_2014	ASZ84141	ASZ84141
ASZ84140.1	126364_Chicken_Italy_2014	ASZ84140	ASZ84140
ASZ84139.1	14861_Chicken_Italy_2014	ASZ84139	ASZ84139
ASZ84138.1	50876_Chicken_Italy_2013	ASZ84138	ASZ84138
ASZ84137.1	249219_Chicken_Italy_2015	ASZ84137	ASZ84137
ASZ84136.1	138798_Chicken_Italy_2015	ASZ84136	ASZ84136
ASZ84135.1	77988_Chicken_Italy_2013	ASZ84135	ASZ84135
ASZ84134.1	344365_Chicken_Italy_2012	ASZ84134	ASZ84134
ASZ84133.1	242203_Chicken_Italy_2012	ASZ84133	ASZ84133
ASZ84132.1	212662_Chicken_Italy_2012	ASZ84132	ASZ84132
ASZ84131.1	108094_Chicken_Italy_2013	ASZ84131	ASZ84131
ASZ84130.1	73445_Chicken_Italy_2014	ASZ84130	ASZ84130
ASZ84129.1	41768_Chicken_Italy_2014	ASZ84129	ASZ84129
ASZ84128.1	41719_Chicken_Italy_2014	ASZ84128	ASZ84128
ASZ84127.1	14856_Chicken_Italy_2014	ASZ84127	ASZ84127
ASZ84126.1	14821_Chicken_Italy_2014	ASZ84126	ASZ84126
ASZ84125.1	14808_Chicken_Italy_2014	ASZ84125	ASZ84125
ASZ84124.1	96439_Chicken_Italy_2013	ASZ84124	ASZ84124
ASZ84123.1	90208_Chicken_Italy_2013	ASZ84123	ASZ84123
ASZ84122.1	82559_Chicken_Italy_2012	ASZ84122	ASZ84122
ASZ84121.1	77992_Chicken_Italy_2013	ASZ84121	ASZ84121
ASZ84120.1	76051_Chicken_Italy_2013	ASZ84120	ASZ84120
ASZ84119.1	69481_Chicken_Italy_2013	ASZ84119	ASZ84119
ASZ84118.1	68823_Chicken_Italy_2013	ASZ84118	ASZ84118
ASZ84117.1	60766_Chicken_Italy_2013	ASZ84117	ASZ84117
ASZ84116.1	48886_Chicken_Italy_2012	ASZ84116	ASZ84116
ASZ84115.1	42047_Chicken_Italy_2012	ASZ84115	ASZ84115
ASZ84114.1	42024_Chicken_Italy_2012	ASZ84114	ASZ84114
ASZ84113.1	37062_Chicken_Italy_2012	ASZ84113	ASZ84113
ASZ84112.1	37058_Chicken_Italy_2012	ASZ84112	ASZ84112
ASZ84111.1	35267_Chicken_Italy_2012	ASZ84111	ASZ84111
ASZ84110.1	35251_Chicken_Italy_2012	ASZ84110	ASZ84110
ASZ84109.1	293306_Chicken_Italy_2013	ASZ84109	ASZ84109
ASZ84108.1	277833_Chicken_Italy_2013	ASZ84108	ASZ84108
ASZ84107.1	25946_Chicken_Italy_2012	ASZ84107	ASZ84107
ASZ84106.1	226549_Chicken_Italy_2013	ASZ84106	ASZ84106
ASZ84105.1	225236_Chicken_Italy_2013	ASZ84105	ASZ84105
ASZ84104.1	225225_Chicken_Italy_2013	ASZ84104	ASZ84104
ASZ84103.1	202968_Chicken_Italy_2012	ASZ84103	ASZ84103
ASZ84102.1	197101_Chicken_Italy_2013	ASZ84102	ASZ84102
ASZ84101.1	173763_Chicken_Italy_2013	ASZ84101	ASZ84101
ASZ84100.1	155297_Chicken_Italy_2012	ASZ84100	ASZ84100
ASZ84099.1	15093_Chicken_Italy_2014	ASZ84099	ASZ84099
ASZ84098.1	1125566_Chicken_Italy_2013	ASZ84098	ASZ84098
ASZ84097.1	125457_Chicken_Italy_2013	ASZ84097	ASZ84097
ASZ84096.1	125455_Chicken_Italy_2013	ASZ84096	ASZ84096
ASZ84095.1	101311_Chicken_Italy_2013	ASZ84095	ASZ84095
ASZ84094.1	200170_Chicken_Italy_2012	ASZ84094	ASZ84094
ASZ84093.1	70107_Chicken_Italy_2012	ASZ84093	ASZ84093
ASZ84092.1	286461_Chicken_Italy_2011	ASZ84092	ASZ84092
ASZ84091.1	19541_Chicken_Italy_2012	ASZ84091	ASZ84091
ASZ84090.1	160633_Chicken_Italy_2012	ASZ84090	ASZ84090
ASZ84089.1	218413_Chicken_Italy_2012	ASZ84089	ASZ84089
ASZ84088.1	155692_Chicken_Italy_2012	ASZ84088	ASZ84088
ASZ84087.1	73847_Chicken_Italy_2014	ASZ84087	ASZ84087
ASZ84086.1	156627_Chicken_Italy_2014	ASZ84086	ASZ84086
ASZ84085.1	156621_Chicken_Italy_2014	ASZ84085	ASZ84085
ASZ84084.1	15091_Chicken_Italy_2014	ASZ84084	ASZ84084
ASZ84083.1	14813_Chicken_Italy_2014	ASZ84083	ASZ84083
ASZ84082.1	14804_Chicken_Italy_2014	ASZ84082	ASZ84082
ASZ84081.1	53199_Chicken_Italy_2012	ASZ84081	ASZ84081
ASZ84080.1	213486_Chicken_Italy_2012	ASZ84080	ASZ84080
ASZ84079.1	10808-1_Chicken_Italy_2013	ASZ84079	ASZ84079
ASZ84078.1	105272_Chicken_Italy_2012	ASZ84078	ASZ84078
ASZ84077.1	195514_Chicken_Italy_2012	ASZ84077	ASZ84077
ASZ84076.1	184235_Chicken_Italy_2011	ASZ84076	ASZ84076
ASZ84075.1	262507_Chicken_Italy_2009	ASZ84075	ASZ84075
ASZ84074.1	270617_Chicken_Italy_2009	ASZ84074	ASZ84074
ASZ84073.1	47515_Chicken_Italy_2010	ASZ84073	ASZ84073
ASZ84072.1	97646_Chicken_Italy_2012	ASZ84072	ASZ84072
ASZ84071.1	69862_Chicken_Italy_2012	ASZ84071	ASZ84071
ASZ84070.1	37816_Chicken_Italy_2011	ASZ84070	ASZ84070
ASZ84069.1	322959_Chicken_Italy_2012	ASZ84069	ASZ84069
ASZ84068.1	171955_Chicken_Italy_2011	ASZ84068	ASZ84068
ASZ84067.1	266947_Chicken_Italy_2011	ASZ84067	ASZ84067
ASZ84066.1	19531_Chicken_Italy_2012	ASZ84066	ASZ84066
ASZ84065.1	148506_Chicken_Italy_2012	ASZ84065	ASZ84065
ASZ84064.1	145025_Chicken_Italy_2011	ASZ84064	ASZ84064
ASZ84063.1	141748_Chicken_Italy_2012	ASZ84063	ASZ84063
ASZ84062.1	136747_Chicken_Italy_2012	ASZ84062	ASZ84062
ASZ84061.1	1132278_Chicken_Italy_2012	ASZ84061	ASZ84061
ASZ84060.1	113459_Chicken_Italy_2012	ASZ84060	ASZ84060
ASZ84059.1	240267_Chicken_Italy_2010	ASZ84059	ASZ84059
ASZ84058.1	96747_Chicken_Italy_2012	ASZ84058	ASZ84058
ASZ84057.1	80010_Chicken_Italy_2009	ASZ84057	ASZ84057
ASZ84056.1	50809_Chicken_Italy_2011	ASZ84056	ASZ84056
ASZ84055.1	276263_Chicken_Italy_2010	ASZ84055	ASZ84055
ASZ84054.1	261701_Chicken_Italy_2008	ASZ84054	ASZ84054
ASZ84053.1	254332_Chicken_Italy_2009	ASZ84053	ASZ84053
ASZ84052.1	220867_Chicken_Italy_2010	ASZ84052	ASZ84052
ASZ84051.1	141251_Chicken_Italy_2011	ASZ84051	ASZ84051
ASZ84050.1	113466_Chicken_Italy_2011	ASZ84050	ASZ84050
ASZ84049.1	323219_Chicken_Italy_2009	ASZ84049	ASZ84049
ASZ84048.1	254331_Chicken_Italy_2009	ASZ84048	ASZ84048
ASZ84047.1	109530_Chicken_Italy_2010	ASZ84047	ASZ84047
ASZ84046.1	326169_Chicken_Italy_2010	ASZ84046	ASZ84046
ASZ84045.1	141572_Chicken_Italy_2012	ASZ84045	ASZ84045
ASZ84044.1	225747_Chicken_Italy_2008	ASZ84044	ASZ84044
ASZ84043.1	243255_Chicken_Italy_2007	ASZ84043	ASZ84043
ASZ84042.1	28627_Chicken_Italy_2009	ASZ84042	ASZ84042
ASZ84041.1	267825_Chicken_Italy_2010	ASZ84041	ASZ84041
ASZ84040.1	217469_Chicken_Italy_2010	ASZ84040	ASZ84040
ASZ84039.1	240384_Chicken_Italy_2010	ASZ84039	ASZ84039
ASZ84038.1	256626_Chicken_Italy_2008	ASZ84038	ASZ84038
ASZ84037.1	123908_Chicken_Italy_2010	ASZ84037	ASZ84037
ASZ84036.1	57571_Chicken_Italy_2009	ASZ84036	ASZ84036
ASZ84035.1	26353_Chicken_Italy_2010	ASZ84035	ASZ84035
ASZ84034.1	173097_Chicken_Italy_2009	ASZ84034	ASZ84034
ASZ84033.1	151944_Chicken_Italy_2013	ASZ84033	ASZ84033
ASZ84032.1	44178_Chicken_Italy_2010	ASZ84032	ASZ84032
ASZ84031.1	19868_Chicken_Italy_2010	ASZ84031	ASZ84031
ASZ84030.1	80479_Chicken_Italy_2010	ASZ84030	ASZ84030
ASZ84029.1	17207_Chicken_Italy_2010	ASZ84029	ASZ84029
ASZ84028.1	82991_Chicken_Italy_2009	ASZ84028	ASZ84028
ASZ84027.1	202463_Chicken_Italy_2011	ASZ84027	ASZ84027
ASZ84026.1	190961_Chicken_Italy_2011	ASZ84026	ASZ84026
ASZ84025.1	172018_Chicken_Italy_2010	ASZ84025	ASZ84025
ASZ84024.1	296561_Chicken_Italy_2010	ASZ84024	ASZ84024
ASZ84023.1	40746_Chicken_Italy_2011	ASZ84023	ASZ84023
ASZ84022.1	92621_Chicken_Italy_2011	ASZ84022	ASZ84022
ASZ84021.1	92619_Chicken_Italy_2011	ASZ84021	ASZ84021
ASZ84020.1	161903_Chicken_Italy_2011	ASZ84020	ASZ84020
ASZ84019.1	220132_Chicken_Italy_2011	ASZ84019	ASZ84019
ASZ84018.1	242605_Chicken_Italy_2008	ASZ84018	ASZ84018
ASZ84017.1	72938_Chicken_Italy_2007	ASZ84017	ASZ84017
ASZ84016.1	243481_Chicken_Italy_2007	ASZ84016	ASZ84016
ASZ84015.1	192624_Chicken_Italy_2010	ASZ84015	ASZ84015
ASZ84014.1	35416_Chicken_Italy_2010	ASZ84014	ASZ84014
ASZ84013.1	88407_Chicken_Italy_2010	ASZ84013	ASZ84013
ASZ84012.1	106063_Chicken_Italy_2010	ASZ84012	ASZ84012
ASZ84011.1	219980_Chicken_Italy_2008	ASZ84011	ASZ84011
ASZ84010.1	262162_Chicken_Italy_2007	ASZ84010	ASZ84010
ASZ84009.1	48549_Chicken_Italy_2008	ASZ84009	ASZ84009
ASZ84008.1	261393_Chicken_Italy_2007	ASZ84008	ASZ84008
ASZ84007.1	87966_Chicken_Italy_2007	ASZ84007	ASZ84007
ASZ84006.1	79048_Chicken_Italy_2007	ASZ84006	ASZ84006
ASZ84005.1	42041_Chicken_Italy_2008	ASZ84005	ASZ84005
ASZ84004.1	139433_Chicken_Italy_2010	ASZ84004	ASZ84004
ASZ84003.1	254764_Chicken_Italy_2007	ASZ84003	ASZ84003
ASZ84002.1	257837_Chicken_Italy_2007	ASZ84002	ASZ84002
ASZ84001.1	262168_Chicken_Italy_2007	ASZ84001	ASZ84001
ASZ84000.1	60419_Chicken_Italy_2010	ASZ84000	ASZ84000
ASZ83999.1	194584_Chicken_Italy_2007	ASZ83999	ASZ83999
ASZ83998.1	258136_Chicken_Italy_2007	ASZ83998	ASZ83998
ASZ83997.1	244792_Chicken_Italy_2007	ASZ83997	ASZ83997
ASZ83996.1	98101_Chicken_Italy_2010	ASZ83996	ASZ83996
ASZ83995.1	56321_Chicken_Italy_2010	ASZ83995	ASZ83995
ASZ83994.1	43071_Chicken_Italy_2010	ASZ83994	ASZ83994
ASZ83993.1	40061_Chicken_Italy_2010	ASZ83993	ASZ83993
ASZ83992.1	34708_Chicken_Italy_2010	ASZ83992	ASZ83992
ASZ83991.1	288766_Chicken_Italy_2010	ASZ83991	ASZ83991
ASZ83990.1	213228_Chicken_Italy_2010	ASZ83990	ASZ83990
ASZ83989.1	9288_Chicken_Italy_2011	ASZ83989	ASZ83989
ASZ83988.1	78118_Chicken_Italy_2011	ASZ83988	ASZ83988
ASZ83987.1	32623_Chicken_Italy_2011	ASZ83987	ASZ83987
ASZ83986.1	32622_Chicken_Italy_2011	ASZ83986	ASZ83986
ASZ83985.1	285302_Chicken_Italy_2010	ASZ83985	ASZ83985
ASZ83984.1	237253_Chicken_Italy_2010	ASZ83984	ASZ83984
ASZ83983.1	68059_Chicken_Italy_2009	ASZ83983	ASZ83983
ASZ83982.1	68069_Chicken_Italy_2009	ASZ83982	ASZ83982
ASZ83981.1	95597_Chicken_Italy_2010	ASZ83981	ASZ83981
ASZ83980.1	88704_Chicken_Italy_2008	ASZ83980	ASZ83980
ASZ83979.1	84106_Chicken_Italy_2010	ASZ83979	ASZ83979
ASZ83978.1	71988_Chicken_Italy_2010	ASZ83978	ASZ83978
ASZ83977.1	53418_Chicken_Italy_2010	ASZ83977	ASZ83977
ASZ83976.1	297820_Chicken_Italy_2010	ASZ83976	ASZ83976
ASZ83975.1	240258_Chicken_Italy_2010	ASZ83975	ASZ83975
ASZ83974.1	239094_Chicken_Italy_2009	ASZ83974	ASZ83974
ASZ83973.1	237531_Chicken_Italy_2010	ASZ83973	ASZ83973
ASZ83972.1	123742_Chicken_Italy_2010	ASZ83972	ASZ83972
ASZ83971.1	100450_Chicken_Italy_2010	ASZ83971	ASZ83971
ASZ83970.1	86209_Chicken_Italy_2010	ASZ83970	ASZ83970
ASZ83969.1	85255_Chicken_Italy_2010	ASZ83969	ASZ83969
ASZ83968.1	244502_Chicken_Italy_2010	ASZ83968	ASZ83968
ASZ83967.1	140392_Chicken_Italy_2010	ASZ83967	ASZ83967
ASZ83966.1	199424_Chicken_Italy_2010	ASZ83966	ASZ83966
ASZ83965.1	240253_Chicken_Italy_2010	ASZ83965	ASZ83965
ASZ83964.1	93169_Chicken_Italy_2009	ASZ83964	ASZ83964
ASZ83963.1	9432_Chicken_Italy_2011	ASZ83963	ASZ83963
ASZ83962.1	285941_Chicken_Italy_2010	ASZ83962	ASZ83962
ASZ83961.1	28809_Chicken_Italy_2009	ASZ83961	ASZ83961
ASZ83960.1	106025_Chicken_Italy_2010	ASZ83960	ASZ83960
ASZ83959.1	239454_Chicken_Italy_2006	ASZ83959	ASZ83959
ASZ83958.1	224858_Chicken_Italy_2006	ASZ83958	ASZ83958
ASZ83957.1	76409_Chicken_Italy_2005	ASZ83957	ASZ83957
ASZ83956.1	127372_Chicken_Italy_2005	ASZ83956	ASZ83956
ASZ83955.1	70856_Chicken_Italy_2005	ASZ83955	ASZ83955
ASZ83954.1	43669_Chicken_Italy_2008	ASZ83954	ASZ83954
ASZ83953.1	262272_Chicken_Italy_2007	ASZ83953	ASZ83953
ASZ83952.1	278060_Chicken_Italy_2008	ASZ83952	ASZ83952
ASZ83951.1	259655_Chicken_Italy_2008	ASZ83951	ASZ83951
ASZ83950.1	258953_Chicken_Italy_2008	ASZ83950	ASZ83950
ASZ83949.1	16967_Chicken_Italy_2015	ASZ83949	ASZ83949
ASZ83948.1	92426_Chicken_Italy_2005	ASZ83948	ASZ83948
ASZ83947.1	90252_Chicken_Italy_2005	ASZ83947	ASZ83947
ASZ83946.1	285953_Chicken_Italy_2011	ASZ83946	ASZ83946
ASZ83945.1	23257_Chicken_Italy_2006	ASZ83945	ASZ83945
ASZ83944.1	123288_Chicken_Italy_2005	ASZ83944	ASZ83944
ASZ83943.1	356213_Chicken_Italy_2014	ASZ83943	ASZ83943
ASZ83942.1	191539_Chicken_Italy_2005	ASZ83942	ASZ83942
ASY98687.1	CHN-HG-2017	ASY98687	ASY98687
ASY04643.1		ASY04643	ASY04643
ASL04726.1	SV927/13	ASL04726	ASL04726
ASL04725.1	SV916/14	ASL04725	ASL04725
ASL04724.1	SV896/14	ASL04724	ASL04724
ASL04723.1	SV894/14	ASL04723	ASL04723
ASL04722.1	SV798/15	ASL04722	ASL04722
ASL04721.1	SV775/15	ASL04721	ASL04721
